_id,year,division,crime,count,count_cleared,covid_period
662,2016,D33,Home Invasion,6,0,Pre-COVID
663,2020,D42,Property Theft,3,0,Post-COVID
664,2023,D22,Home Invasion,4,0,Post-COVID
665,2022,D23,Home Invasion,1,0,Post-COVID
667,2016,D53,Robbery-Other,1,0,Pre-COVID
668,2017,D53,Home Invasion,1,0,Pre-COVID
669,2016,D42,Sexual Violation,1,0,Pre-COVID
670,2018,D53,Home Invasion,7,0,Pre-COVID
671,2023,D32,Home Invasion,12,0,Post-COVID
672,2017,D52,Robbery-Other,1,0,Pre-COVID
673,2016,D43,Property Theft,2,0,Pre-COVID
674,2017,D32,Home Invasion,11,0,Pre-COVID
675,2021,D42,Home Invasion,2,0,Post-COVID
676,2017,D22,Fraud,1,0,Pre-COVID
678,2023,D32,Home Invasion,4,0,Post-COVID
679,2020,D55,Home Invasion,6,0,Post-COVID
680,2022,D55,Property Theft,1,0,Post-COVID
681,2016,D55,Property Theft,2,0,Pre-COVID
683,2022,D32,Home Invasion,5,0,Post-COVID
684,2017,D11,Attempt Murder,2,0,Pre-COVID
685,2017,D14,Fraud,1,0,Pre-COVID
687,2016,D55,Property Theft,1,0,Pre-COVID
688,2021,D14,Home Invasion,4,0,Post-COVID
692,2022,D43,Other Criminal Violations - Offensive Weapons,1,0,Post-COVID
693,2017,D51,Attempt Murder,4,0,Pre-COVID
694,2019,D55,Property Theft,13,0,Pre-COVID
695,2018,D22,Other,2,0,Pre-COVID
696,2019,D22,Home Invasion,3,0,Pre-COVID
697,2023,D12,Robbery-Other,1,0,Post-COVID
698,2020,D53,Sexual Violation,1,0,Post-COVID
699,2016,D42,Home Invasion,2,0,Pre-COVID
700,2021,D32,Home Invasion,1,0,Post-COVID
701,2018,D32,Property Theft,1,0,Pre-COVID
702,2022,D43,Sexual Violation,2,0,Post-COVID
703,2022,D42,Home Invasion,7,0,Post-COVID
704,2023,D53,Other,3,0,Post-COVID
705,2020,D32,Property Theft,9,0,Post-COVID
707,2022,D13,Robbery-Other,3,0,Post-COVID
708,2016,NSA,Assault,1,0,Pre-COVID
709,2016,D31,Home Invasion,2,0,Pre-COVID
710,2017,D12,Robbery-Other,1,0,Pre-COVID
712,2020,D32,Robbery-Other,2,0,Post-COVID
713,2022,D33,Home Invasion,1,0,Post-COVID
714,2021,D43,Home Invasion,1,0,Post-COVID
715,2023,D55,Home Invasion,4,0,Post-COVID
716,2022,D22,Robbery-Financial,2,0,Post-COVID
717,2022,D43,Other,2,0,Post-COVID
718,2020,NSA,Fraud,2,0,Post-COVID
721,2023,D42,Home Invasion,25,0,Post-COVID
722,2022,D11,Fraud,4,0,Post-COVID
723,2021,D14,Home Invasion,2,0,Post-COVID
724,2023,D12,Property Theft,6,0,Post-COVID
725,2021,D52,Fraud,4,0,Post-COVID
727,2023,D14,Property Theft,2,0,Post-COVID
730,2019,D53,Sexual Violation,1,0,Pre-COVID
731,2019,D13,Home Invasion,6,0,Pre-COVID
732,2021,D53,Fraud,2,0,Post-COVID
733,2019,D23,Property Theft,23,0,Pre-COVID
735,2018,D14,Property Theft,6,0,Pre-COVID
736,2021,D43,Home Invasion,5,0,Post-COVID
737,2023,D32,Property Theft,8,0,Post-COVID
738,2018,D31,Property Theft,1,0,Pre-COVID
740,2023,D42,Property Theft,1,0,Post-COVID
741,2020,D42,Home Invasion,1,0,Post-COVID
742,2020,D53,Other,1,0,Post-COVID
743,2022,D11,Home Invasion,2,0,Post-COVID
744,2020,D23,Property Theft,1,0,Post-COVID
745,2017,D42,Attempt Murder,2,0,Pre-COVID
746,2019,D22,Property Theft,5,0,Pre-COVID
747,2023,D13,Home Invasion,8,0,Post-COVID
749,2017,D53,Home Invasion,1,0,Pre-COVID
750,2019,D53,Home Invasion,10,0,Pre-COVID
751,2018,D53,Robbery-Other,1,0,Pre-COVID
752,2020,D23,Other,1,0,Post-COVID
754,2021,D22,Home Invasion,1,0,Post-COVID
755,2022,D33,Fraud,90,0,Post-COVID
756,2021,D12,Other,1,0,Post-COVID
758,2017,D11,Home Invasion,3,0,Pre-COVID
759,2017,D42,Property Theft,3,0,Pre-COVID
761,2022,D53,Property Theft,15,0,Post-COVID
762,2019,D22,Home Invasion,2,0,Pre-COVID
764,2018,D12,Property Theft,1,0,Pre-COVID
766,2019,D14,Property Theft,2,0,Pre-COVID
769,2021,D31,Home Invasion,2,0,Post-COVID
770,2017,D11,Property Theft,3,0,Pre-COVID
771,2022,D33,Home Invasion,13,0,Post-COVID
772,2020,D42,Property Theft,2,0,Post-COVID
773,2020,D55,Property Theft,4,0,Post-COVID
774,2016,D11,Attempt Murder,1,0,Pre-COVID
776,2021,D52,Property Theft,10,0,Post-COVID
777,2016,D55,Property Theft,5,0,Pre-COVID
778,2020,D12,Robbery-Other,2,0,Post-COVID
779,2023,D42,Home Invasion,2,0,Post-COVID
780,2020,D43,Sexual Violation,1,0,Post-COVID
781,2017,D23,Robbery-Other,1,0,Pre-COVID
782,2018,D32,Other,1,0,Pre-COVID
783,2016,D53,Property Theft,5,0,Pre-COVID
784,2017,NSA,Other,1,0,Pre-COVID
785,2022,D33,Other,2,0,Post-COVID
786,2016,D14,Home Invasion,1,0,Pre-COVID
788,2022,D14,Sexual Violation,5,0,Post-COVID
789,2016,D41,Property Theft,5,0,Pre-COVID
790,2020,D14,Property Theft,3,0,Post-COVID
792,2018,D32,Other Criminal Violations - Offensive Weapons,1,0,Pre-COVID
793,2022,D42,Property Theft,1,0,Post-COVID
794,2022,D55,Home Invasion,2,0,Post-COVID
796,2017,D14,Robbery-Other,2,0,Pre-COVID
797,2016,D23,Home Invasion,2,0,Pre-COVID
798,2020,D23,Assault,1,0,Post-COVID
799,2022,D33,Home Invasion,1,0,Post-COVID
800,2016,D55,Home Invasion,1,0,Pre-COVID
801,2020,D53,Robbery-Other,2,0,Post-COVID
802,2019,D52,Property Theft,10,0,Pre-COVID
803,2016,D32,Robbery-Other,5,0,Pre-COVID
804,2016,D31,Property Theft,9,0,Pre-COVID
807,2019,D55,Home Invasion,2,0,Pre-COVID
808,2019,D53,Home Invasion,1,0,Pre-COVID
809,2017,D11,Property Theft,14,0,Pre-COVID
810,2022,D55,Home Invasion,6,0,Post-COVID
811,2017,D41,Property Theft,5,0,Pre-COVID
812,2023,NSA,Fraud,1,0,Post-COVID
813,2020,D22,Assault,1,0,Post-COVID
814,2017,D43,Property Theft,4,0,Pre-COVID
817,2021,D32,Home Invasion,8,0,Post-COVID
819,2017,D53,Robbery-Other,2,0,Pre-COVID
820,2018,D53,Other,1,0,Pre-COVID
821,2019,D33,Robbery-Financial,2,0,Pre-COVID
822,2020,D12,Home Invasion,4,0,Post-COVID
823,2019,D32,Other,1,0,Pre-COVID
824,2019,D22,Home Invasion,5,0,Pre-COVID
825,2021,D33,Property Theft,6,0,Post-COVID
826,2019,D12,Other,3,0,Pre-COVID
827,2022,D33,Home Invasion,1,0,Post-COVID
830,2022,D14,Property Theft,1,0,Post-COVID
832,2022,D42,Property Theft,5,0,Post-COVID
834,2018,NSA,Other,1,0,Pre-COVID
835,2021,D55,Home Invasion,2,0,Post-COVID
836,2023,D41,Sexual Violation,1,0,Post-COVID
837,2016,D42,Property Theft,2,0,Pre-COVID
839,2019,D33,Sexual Violation,5,0,Pre-COVID
840,2020,D43,Home Invasion,1,0,Post-COVID
841,2017,D53,Home Invasion,5,0,Pre-COVID
842,2018,D32,Other,1,0,Pre-COVID
843,2021,D22,Home Invasion,2,0,Post-COVID
844,2022,D32,Fraud,39,0,Post-COVID
845,2018,D32,Property Theft,3,0,Pre-COVID
846,2017,D43,Property Theft,2,0,Pre-COVID
847,2018,D13,Home Invasion,1,0,Pre-COVID
848,2016,D13,Home Invasion,1,0,Pre-COVID
849,2018,D32,Robbery-Other,6,0,Pre-COVID
850,2018,D13,Property Theft,1,0,Pre-COVID
851,2016,D33,Property Theft,5,0,Pre-COVID
852,2016,D22,Robbery-Other,6,0,Pre-COVID
854,2023,D11,Sexual Violation,2,0,Post-COVID
855,2023,D43,Property Theft,2,0,Post-COVID
856,2019,D11,Property Theft,2,0,Pre-COVID
857,2018,D43,Home Invasion,1,0,Pre-COVID
858,2020,D55,Property Theft,8,0,Post-COVID
859,2017,D42,Home Invasion,3,0,Pre-COVID
860,2016,D11,Property Theft,3,0,Pre-COVID
861,2023,D32,Fraud,64,0,Post-COVID
863,2016,D11,Property Theft,2,0,Pre-COVID
865,2016,D32,Property Theft,1,0,Pre-COVID
866,2023,D22,Robbery-Financial,2,0,Post-COVID
867,2019,D12,Home Invasion,3,0,Pre-COVID
868,2018,D22,Property Theft,3,0,Pre-COVID
869,2018,D53,Other,2,0,Pre-COVID
870,2020,D13,Home Invasion,4,0,Post-COVID
871,2022,D42,Home Invasion,1,0,Post-COVID
872,2021,D31,Property Theft,9,0,Post-COVID
873,2023,D43,Other,1,0,Post-COVID
874,2019,D42,Property Theft,1,0,Pre-COVID
875,2020,D41,Property Theft,3,0,Post-COVID
876,2023,D42,Home Invasion,2,0,Post-COVID
877,2022,D32,Home Invasion,5,0,Post-COVID
879,2019,D14,Home Invasion,4,0,Pre-COVID
880,2023,D32,Home Invasion,1,0,Post-COVID
881,2021,D23,Home Invasion,4,0,Post-COVID
882,2019,D41,Home Invasion,1,0,Pre-COVID
883,2022,D55,Property Theft,1,0,Post-COVID
884,2023,D42,Home Invasion,4,0,Post-COVID
886,2022,D33,Fraud,6,0,Post-COVID
887,2020,D42,Property Theft,5,0,Post-COVID
889,2023,D52,Attempt Murder,2,0,Post-COVID
890,2022,NSA,Fraud,1,0,Post-COVID
891,2018,D23,Other,1,0,Pre-COVID
892,2022,D22,Home Invasion,2,0,Post-COVID
894,2020,D11,Sexual Violation,1,0,Post-COVID
895,2018,D42,Property Theft,3,0,Pre-COVID
897,2019,D32,Home Invasion,1,0,Pre-COVID
899,2019,D55,Assault,1,0,Pre-COVID
901,2020,D42,Property Theft,1,0,Post-COVID
902,2017,D14,Home Invasion,3,0,Pre-COVID
903,2018,D32,Home Invasion,3,0,Pre-COVID
904,2018,D33,Property Theft,8,0,Pre-COVID
905,2023,D23,Home Invasion,3,0,Post-COVID
907,2016,D55,Fraud,1,0,Pre-COVID
908,2016,D33,Property Theft,2,0,Pre-COVID
911,2016,D52,Robbery-Other,1,0,Pre-COVID
912,2019,D32,Home Invasion,10,0,Pre-COVID
913,2017,D31,Property Theft,9,0,Pre-COVID
914,2023,D52,Home Invasion,6,0,Post-COVID
915,2016,D43,Home Invasion,2,0,Pre-COVID
916,2023,D14,Property Theft,13,0,Post-COVID
919,2016,D42,Home Invasion,2,0,Pre-COVID
920,2017,D14,Property Theft,1,0,Pre-COVID
922,2018,D23,Property Theft,1,0,Pre-COVID
923,2016,D23,Attempt Murder,1,0,Pre-COVID
925,2017,D31,Home Invasion,2,0,Pre-COVID
926,2023,D53,Fraud,93,0,Post-COVID
927,2021,D22,Robbery-Other,1,0,Post-COVID
929,2021,D43,Home Invasion,3,0,Post-COVID
930,2022,D14,Property Theft,16,0,Post-COVID
931,2020,D12,Fraud,63,0,Post-COVID
932,2022,D13,Property Theft,2,0,Post-COVID
934,2021,D12,Property Theft,13,0,Post-COVID
935,2020,D13,Home Invasion,2,0,Post-COVID
937,2020,D51,Property Theft,4,0,Post-COVID
938,2023,D11,Home Invasion,1,0,Post-COVID
939,2019,D43,Property Theft,4,0,Pre-COVID
940,2021,NSA,Other,1,0,Post-COVID
942,2019,D33,Home Invasion,2,0,Pre-COVID
943,2019,D33,Property Theft,1,0,Pre-COVID
944,2022,D53,Fraud,6,0,Post-COVID
946,2018,D32,Home Invasion,1,0,Pre-COVID
948,2019,D53,Other,1,0,Pre-COVID
949,2022,D12,Home Invasion,2,0,Post-COVID
950,2022,D14,Other,1,0,Post-COVID
951,2022,D14,Home Invasion,3,0,Post-COVID
953,2016,D23,Home Invasion,1,0,Pre-COVID
954,2023,D41,Robbery-Other,2,0,Post-COVID
955,2023,D53,Fraud,20,0,Post-COVID
956,2021,D23,Home Invasion,5,0,Post-COVID
957,2017,D53,Sexual Violation,2,0,Pre-COVID
958,2023,D22,Other Criminal Violations - Offensive Weapons,1,0,Post-COVID
959,2022,D23,Property Theft,2,0,Post-COVID
960,2023,D11,Property Theft,17,0,Post-COVID
961,2022,D14,Fraud,1,0,Post-COVID
962,2021,D12,Attempt Murder,1,0,Post-COVID
963,2021,D32,Home Invasion,1,0,Post-COVID
964,2016,D32,Property Theft,1,0,Pre-COVID
965,2016,D55,Robbery-Other,8,0,Pre-COVID
967,2016,NSA,Other,1,0,Pre-COVID
969,2020,D11,Other,1,0,Post-COVID
970,2021,NSA,Other,1,0,Post-COVID
971,2023,D33,Home Invasion,1,0,Post-COVID
972,2020,D23,Property Theft,8,0,Post-COVID
973,2017,D51,Property Theft,1,0,Pre-COVID
975,2020,D31,Home Invasion,3,0,Post-COVID
976,2020,D31,Home Invasion,2,0,Post-COVID
977,2018,D11,Home Invasion,7,0,Pre-COVID
978,2023,D33,Home Invasion,27,0,Post-COVID
979,2022,D53,Sexual Violation,1,0,Post-COVID
980,2022,D53,Property Theft,23,0,Post-COVID
981,2022,D12,Home Invasion,7,0,Post-COVID
982,2022,D14,Home Invasion,1,0,Post-COVID
984,2022,D11,Home Invasion,2,0,Post-COVID
985,2021,D42,Home Invasion,1,0,Post-COVID
986,2018,D14,Home Invasion,3,0,Pre-COVID
987,2022,D13,Property Theft,25,0,Post-COVID
988,2021,D33,Property Theft,29,0,Post-COVID
989,2016,D52,Sexual Violation,3,0,Pre-COVID
990,2019,D55,Home Invasion,3,0,Pre-COVID
991,2023,D51,Other,2,0,Post-COVID
992,2018,D32,Home Invasion,7,0,Pre-COVID
993,2021,D43,Other Criminal Violations - Offensive Weapons,1,0,Post-COVID
994,2017,D32,Home Invasion,8,0,Pre-COVID
995,2018,D32,Home Invasion,3,0,Pre-COVID
996,2016,D23,Property Theft,2,0,Pre-COVID
997,2022,D43,Property Theft,1,0,Post-COVID
998,2023,D33,Property Theft,5,0,Post-COVID
999,2023,D53,Home Invasion,25,0,Post-COVID
1000,2022,D31,Robbery-Financial,1,0,Post-COVID
1001,2019,D51,Home Invasion,5,0,Pre-COVID
1003,2022,D53,Property Theft,6,0,Post-COVID
1004,2016,NSA,Assault,1,0,Pre-COVID
1006,2018,D23,Home Invasion,1,0,Pre-COVID
1007,2021,D41,Sexual Violation,1,0,Post-COVID
1008,2021,D32,Home Invasion,4,0,Post-COVID
1011,2020,D12,Home Invasion,1,0,Post-COVID
1012,2022,D42,Other,1,0,Post-COVID
1013,2018,D42,Other,3,0,Pre-COVID
1014,2020,D13,Property Theft,2,0,Post-COVID
1015,2021,D22,Property Theft,36,0,Post-COVID
1016,2016,D11,Home Invasion,9,0,Pre-COVID
1017,2016,D55,Property Theft,4,0,Pre-COVID
1018,2016,D32,Sexual Violation,1,0,Pre-COVID
1019,2018,D53,Home Invasion,5,0,Pre-COVID
1020,2018,D42,Property Theft,2,0,Pre-COVID
1021,2023,D33,Fraud,1,0,Post-COVID
1022,2023,D55,Home Invasion,1,0,Post-COVID
1023,2021,D23,Other,2,0,Post-COVID
1024,2023,D41,Sexual Violation,3,0,Post-COVID
1025,2022,D13,Home Invasion,1,0,Post-COVID
1026,2020,D53,Home Invasion,4,0,Post-COVID
1027,2017,D33,Home Invasion,1,0,Pre-COVID
1028,2023,D22,Other Criminal Violations - Offensive Weapons,1,0,Post-COVID
1029,2023,D43,Property Theft,2,0,Post-COVID
1030,2021,D51,Other,1,0,Post-COVID
1031,2023,D42,Sexual Violation,1,0,Post-COVID
1032,2022,D32,Home Invasion,2,0,Post-COVID
1033,2016,D53,Fraud,10,0,Pre-COVID
1034,2023,D55,Assault,1,0,Post-COVID
1035,2023,D43,Sexual Violation,3,0,Post-COVID
1036,2022,D23,Property Theft,62,0,Post-COVID
1037,2021,D43,Attempt Murder,2,0,Post-COVID
1039,2023,D14,Home Invasion,2,0,Post-COVID
1040,2022,D51,Home Invasion,4,0,Post-COVID
1041,2022,D41,Fraud,9,0,Post-COVID
1042,2022,D43,Home Invasion,4,0,Post-COVID
1043,2020,D11,Fraud,11,0,Post-COVID
1044,2017,D32,Home Invasion,1,0,Pre-COVID
1046,2023,D55,Home Invasion,3,0,Post-COVID
1047,2017,D43,Home Invasion,5,0,Pre-COVID
1050,2023,D14,Property Theft,14,0,Post-COVID
1052,2022,D43,Property Theft,3,0,Post-COVID
1053,2020,D53,Home Invasion,5,0,Post-COVID
1054,2021,D55,Home Invasion,1,0,Post-COVID
1056,2023,D43,Other,2,0,Post-COVID
1057,2020,D33,Home Invasion,13,0,Post-COVID
1058,2018,D53,Property Theft,2,0,Pre-COVID
1059,2022,D22,Robbery-Financial,1,0,Post-COVID
1060,2016,D31,Attempt Murder,4,0,Pre-COVID
1061,2020,D23,Home Invasion,2,0,Post-COVID
1062,2023,D43,Home Invasion,1,0,Post-COVID
1063,2020,D22,Home Invasion,2,0,Post-COVID
1064,2018,NSA,Other,1,0,Pre-COVID
1066,2022,D22,Home Invasion,4,0,Post-COVID
1067,2023,D52,Property Theft,3,0,Post-COVID
1068,2022,D13,Home Invasion,2,0,Post-COVID
1069,2021,D41,Property Theft,3,0,Post-COVID
1070,2020,D12,Property Theft,2,0,Post-COVID
1071,2019,D55,Property Theft,4,0,Pre-COVID
1072,2017,D33,Sexual Violation,1,0,Pre-COVID
1073,2017,D55,Home Invasion,1,0,Pre-COVID
1074,2020,D41,Home Invasion,3,0,Post-COVID
1075,2022,D32,Home Invasion,5,0,Post-COVID
1076,2018,D13,Property Theft,2,0,Pre-COVID
1077,2023,D32,Property Theft,6,0,Post-COVID
1078,2022,D13,Property Theft,7,0,Post-COVID
1079,2023,D31,Property Theft,4,0,Post-COVID
1080,2019,D23,Other,2,0,Pre-COVID
1081,2022,D53,Property Theft,4,0,Post-COVID
1082,2019,D53,Property Theft,4,0,Pre-COVID
1083,2016,D23,Robbery-Financial,1,0,Pre-COVID
1084,2021,D11,Fraud,1,0,Post-COVID
1085,2016,D33,Sexual Violation,1,0,Pre-COVID
1086,2018,D32,Home Invasion,1,0,Pre-COVID
1087,2021,D53,Home Invasion,4,0,Post-COVID
1088,2018,D11,Sexual Violation,1,0,Pre-COVID
1089,2019,D42,Home Invasion,1,0,Pre-COVID
1090,2021,D55,Property Theft,2,0,Post-COVID
1093,2017,D32,Home Invasion,1,0,Pre-COVID
1094,2022,D53,Home Invasion,1,0,Post-COVID
1096,2021,D13,Home Invasion,2,0,Post-COVID
1097,2017,D22,Home Invasion,1,0,Pre-COVID
1098,2020,D55,Other,1,0,Post-COVID
1099,2016,NSA,Other,1,0,Pre-COVID
1100,2022,D22,Home Invasion,1,0,Post-COVID
1101,2022,D55,Other,1,0,Post-COVID
1102,2016,D33,Home Invasion,12,0,Pre-COVID
1103,2018,D42,Attempt Murder,2,0,Pre-COVID
1104,2016,D32,Property Theft,6,0,Pre-COVID
1105,2023,D12,Robbery-Other,1,0,Post-COVID
1106,2023,D14,Home Invasion,2,0,Post-COVID
1107,2017,D11,Property Theft,1,0,Pre-COVID
1108,2019,D43,Property Theft,3,0,Pre-COVID
1109,2017,D33,Home Invasion,9,0,Pre-COVID
1110,2019,D31,Attempt Murder,1,0,Pre-COVID
1111,2018,D23,Property Theft,3,0,Pre-COVID
1112,2019,D22,Home Invasion,2,0,Pre-COVID
1113,2023,D13,Property Theft,59,0,Post-COVID
1114,2016,D14,Home Invasion,1,0,Pre-COVID
1115,2023,D43,Home Invasion,2,0,Post-COVID
1116,2018,D22,Home Invasion,5,0,Pre-COVID
1119,2020,D55,Home Invasion,4,0,Post-COVID
1120,2022,D42,Fraud,54,0,Post-COVID
1121,2017,D51,Home Invasion,3,0,Pre-COVID
1122,2022,D53,Home Invasion,1,0,Post-COVID
1123,2019,D23,Home Invasion,11,0,Pre-COVID
1124,2016,D52,Fraud,5,0,Pre-COVID
1125,2020,D52,Fraud,2,0,Post-COVID
1126,2023,D52,Sexual Violation,1,0,Post-COVID
1127,2020,D55,Home Invasion,2,0,Post-COVID
1128,2016,D32,Home Invasion,3,0,Pre-COVID
1129,2021,D51,Other,1,0,Post-COVID
1130,2023,D12,Home Invasion,1,0,Post-COVID
1131,2023,D55,Fraud,38,0,Post-COVID
1132,2022,D43,Property Theft,10,0,Post-COVID
1133,2018,D33,Home Invasion,25,0,Pre-COVID
1134,2019,D32,Robbery-Other,10,0,Pre-COVID
1136,2019,D41,Property Theft,26,0,Pre-COVID
1137,2016,D42,Home Invasion,5,0,Pre-COVID
1138,2016,D33,Robbery-Other,1,0,Pre-COVID
1139,2023,D41,Property Theft,1,0,Post-COVID
1142,2021,D55,Other,1,0,Post-COVID
1144,2018,D32,Robbery-Other,8,0,Pre-COVID
1146,2016,D53,Robbery-Other,1,0,Pre-COVID
1147,2019,D14,Other,2,0,Pre-COVID
1148,2020,D42,Home Invasion,4,0,Post-COVID
1149,2017,D52,Property Theft,2,0,Pre-COVID
1150,2022,D23,Assault,1,0,Post-COVID
1151,2020,D55,Fraud,1,0,Post-COVID
1152,2018,D53,Home Invasion,6,0,Pre-COVID
1153,2021,D31,Property Theft,1,0,Post-COVID
1154,2022,D51,Robbery-Other,1,0,Post-COVID
1155,2018,D13,Home Invasion,4,0,Pre-COVID
1156,2018,D42,Home Invasion,10,0,Pre-COVID
1157,2016,D32,Attempt Murder,2,0,Pre-COVID
1158,2016,D22,Property Theft,2,0,Pre-COVID
1159,2022,D33,Home Invasion,2,0,Post-COVID
1160,2020,D55,Property Theft,7,0,Post-COVID
1161,2021,D13,Fraud,36,0,Post-COVID
1162,2018,D23,Property Theft,2,0,Pre-COVID
1163,2022,D41,Home Invasion,3,0,Post-COVID
1164,2020,D22,Property Theft,4,0,Post-COVID
1165,2021,D53,Sexual Violation,4,0,Post-COVID
1166,2022,D42,Fraud,1,0,Post-COVID
1167,2017,D32,Property Theft,4,0,Pre-COVID
1168,2018,D32,Home Invasion,1,0,Pre-COVID
1169,2020,NSA,Fraud,1,0,Post-COVID
1172,2021,D13,Home Invasion,1,0,Post-COVID
1174,2023,D33,Property Theft,1,0,Post-COVID
1176,2018,D53,Home Invasion,2,0,Pre-COVID
1177,2022,D32,Other Criminal Violations - Offensive Weapons,2,0,Post-COVID
1179,2018,D43,Home Invasion,3,0,Pre-COVID
1180,2016,D55,Other,1,0,Pre-COVID
1181,2020,D53,Property Theft,4,0,Post-COVID
1182,2016,D22,Home Invasion,2,0,Pre-COVID
1184,2022,D53,Property Theft,3,0,Post-COVID
1185,2023,NSA,Property Theft,1,0,Post-COVID
1186,2020,D33,Property Theft,3,0,Post-COVID
1187,2023,D32,Home Invasion,6,0,Post-COVID
1188,2023,D32,Other,15,0,Post-COVID
1189,2016,D41,Fraud,1,0,Pre-COVID
1190,2020,D31,Home Invasion,13,0,Post-COVID
1192,2023,D12,Robbery-Other,1,0,Post-COVID
1193,2022,D33,Home Invasion,1,0,Post-COVID
1195,2016,D32,Home Invasion,1,0,Pre-COVID
1196,2019,D32,Other,1,0,Pre-COVID
1197,2019,D13,Property Theft,2,0,Pre-COVID
1201,2020,D43,Home Invasion,1,0,Post-COVID
1202,2023,D14,Fraud,1,0,Post-COVID
1204,2019,D41,Home Invasion,1,0,Pre-COVID
1206,2020,D33,Property Theft,51,0,Post-COVID
1207,2021,D12,Property Theft,4,0,Post-COVID
1208,2022,D32,Home Invasion,1,0,Post-COVID
1209,2019,D32,Property Theft,4,0,Pre-COVID
1210,2019,D32,Home Invasion,3,0,Pre-COVID
1211,2022,D32,Fraud,8,0,Post-COVID
1212,2022,D23,Property Theft,2,0,Post-COVID
1213,2019,D53,Assault,2,0,Pre-COVID
1214,2022,D22,Home Invasion,1,0,Post-COVID
1215,2021,D14,Other,1,0,Post-COVID
1216,2017,D53,Home Invasion,5,0,Pre-COVID
1217,2019,D52,Property Theft,1,0,Pre-COVID
1218,2020,D14,Property Theft,4,0,Post-COVID
1219,2020,D51,Property Theft,10,0,Post-COVID
1220,2020,D33,Home Invasion,6,0,Post-COVID
1221,2017,D14,Assault,1,0,Pre-COVID
1222,2019,D55,Property Theft,4,0,Pre-COVID
1223,2017,D53,Home Invasion,1,0,Pre-COVID
1225,2018,D43,Robbery-Other,3,0,Pre-COVID
1226,2021,D42,Attempt Murder,1,0,Post-COVID
1227,2019,D53,Home Invasion,4,0,Pre-COVID
1229,2023,D55,Assault,1,0,Post-COVID
1230,2022,D55,Home Invasion,4,0,Post-COVID
1231,2017,D53,Assault,3,0,Pre-COVID
1234,2021,D42,Property Theft,6,0,Post-COVID
1235,2020,D33,Attempt Murder,1,0,Post-COVID
1236,2023,D13,Other,3,0,Post-COVID
1237,2018,D51,Fraud,4,0,Pre-COVID
1239,2020,D14,Property Theft,15,0,Post-COVID
1240,2021,D32,Fraud,33,0,Post-COVID
1241,2021,D32,Fraud,24,0,Post-COVID
1243,2017,D12,Fraud,1,0,Pre-COVID
1244,2022,D32,Other,2,0,Post-COVID
1245,2016,D33,Home Invasion,2,0,Pre-COVID
1246,2020,D23,Fraud,1,0,Post-COVID
1247,2019,D42,Home Invasion,1,0,Pre-COVID
1248,2016,D32,Home Invasion,2,0,Pre-COVID
1252,2022,NSA,Sexual Violation,1,0,Post-COVID
1253,2016,D42,Property Theft,3,0,Pre-COVID
1254,2016,D14,Home Invasion,2,0,Pre-COVID
1255,2016,D42,Home Invasion,6,0,Pre-COVID
1258,2017,D41,Home Invasion,4,0,Pre-COVID
1259,2017,D41,Property Theft,10,0,Pre-COVID
1262,2022,D14,Home Invasion,13,0,Post-COVID
1263,2019,D53,Assault,3,0,Pre-COVID
1264,2020,D33,Property Theft,1,0,Post-COVID
1266,2021,D42,Property Theft,50,0,Post-COVID
1267,2022,D32,Home Invasion,14,0,Post-COVID
1268,2019,D11,Home Invasion,1,0,Pre-COVID
1271,2016,NSA,Fraud,1,0,Pre-COVID
1272,2020,D43,Attempt Murder,2,0,Post-COVID
1273,2023,D32,Robbery-Other,5,0,Post-COVID
1275,2020,D55,Fraud,23,0,Post-COVID
1276,2016,D22,Property Theft,2,0,Pre-COVID
1277,2021,D53,Property Theft,36,0,Post-COVID
1278,2017,D42,Home Invasion,3,0,Pre-COVID
1279,2017,D55,Property Theft,9,0,Pre-COVID
1281,2016,D22,Home Invasion,1,0,Pre-COVID
1282,2022,D41,Property Theft,2,0,Post-COVID
1283,2022,D13,Home Invasion,3,0,Post-COVID
1284,2021,D32,Home Invasion,1,0,Post-COVID
1285,2022,D52,Property Theft,8,0,Post-COVID
1286,2023,D32,Assault,5,0,Post-COVID
1287,2022,D52,Sexual Violation,1,0,Post-COVID
1288,2016,D22,Attempt Murder,1,0,Pre-COVID
1289,2021,D23,Home Invasion,1,0,Post-COVID
1290,2021,D11,Home Invasion,2,0,Post-COVID
1292,2019,D14,Property Theft,1,0,Pre-COVID
1293,2021,D53,Property Theft,1,0,Post-COVID
1294,2020,D53,Robbery-Other,1,0,Post-COVID
1295,2020,D12,Property Theft,12,0,Post-COVID
1297,2021,D11,Home Invasion,3,0,Post-COVID
1298,2021,D32,Home Invasion,11,0,Post-COVID
1300,2018,D12,Property Theft,2,0,Pre-COVID
1302,2021,D53,Property Theft,22,0,Post-COVID
1303,2022,D53,Property Theft,4,0,Post-COVID
1304,2018,D22,Home Invasion,2,0,Pre-COVID
1305,2019,NSA,Property Theft,2,0,Pre-COVID
1306,2021,D33,Property Theft,35,0,Post-COVID
1307,2019,D23,Property Theft,1,0,Pre-COVID
1308,2018,D51,Home Invasion,4,0,Pre-COVID
1309,2017,D42,Home Invasion,1,0,Pre-COVID
1310,2022,D22,Home Invasion,4,0,Post-COVID
1311,2020,D52,Home Invasion,4,0,Post-COVID
1312,2021,D33,Property Theft,4,0,Post-COVID
